url,post_description,username,comment,date
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Aman Dhiman,Good,40w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Osman Faruki,Need to be vigilant,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Padmini Behera,Padmini Behera C,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Jamal Ahmed,Solve it. C,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Offer Zone / Online Bazar / Offer Bazar,142356,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Santosh Kumar Jena,Top fan Santosh Kumar Jena C,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",सुनील खटकड़,सुनील खटकड़ C.,40w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",NC Nandi,Scam Alert!,40w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Dhiman Mitra,Thanks for this kind of precautions message.,39w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Brahmadayal Singh,It's the need of present scenario.,39w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Aman Dhiman,Good,40w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Osman Faruki,Need to be vigilant,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Padmini Behera,Padmini Behera C,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Jamal Ahmed,Solve it. C,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Offer Zone / Online Bazar / Offer Bazar,142356,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Santosh Kumar Jena,Top fan Santosh Kumar Jena C,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",सुनील खटकड़,सुनील खटकड़ C.,40w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",NC Nandi,Scam Alert!,40w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Dhiman Mitra,Thanks for this kind of precautions message.,39w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Brahmadayal Singh,It's the need of present scenario.,39w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Aman Dhiman,Good,40w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Osman Faruki,Need to be vigilant,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Padmini Behera,Padmini Behera C,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Jamal Ahmed,Solve it. C,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Offer Zone / Online Bazar / Offer Bazar,142356,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Santosh Kumar Jena,Top fan Santosh Kumar Jena C,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",सुनील खटकड़,सुनील खटकड़ C.,40w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",NC Nandi,Scam Alert!,40w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Dhiman Mitra,Thanks for this kind of precautions message.,39w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Brahmadayal Singh,It's the need of present scenario.,39w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Aman Dhiman,Good,40w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Osman Faruki,Need to be vigilant,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Padmini Behera,Padmini Behera C,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Jamal Ahmed,Solve it. C,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Offer Zone / Online Bazar / Offer Bazar,142356,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",Santosh Kumar Jena,Top fan Santosh Kumar Jena C,40w
https://www.facebook.com/996436069352835/posts/803507865312324,"Challenge alert! Can you solve this puzzle? 
 Comment your solution! #CanYouSolveIt #MindGames #UCOBank #Puzzle",सुनील खटकड़,सुनील खटकड़ C.,40w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",NC Nandi,Scam Alert!,40w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Dhiman Mitra,Thanks for this kind of precautions message.,39w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Brahmadayal Singh,It's the need of present scenario.,39w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Aman Dhiman,Good,40w
https://www.facebook.com/996436069352835/posts/803117232018054,"Fraudsters are sending fake messages claiming your account is blocked due to KYC updates. UCO Bank never sends such messages. Stay alert and avoid downloading files or clicking on unknown links. #UCOBank #FraudAlert #StaySafe #CyberSecurity #ScamAlert 
Ministry of Electronics & Information Technology, Government of India
  Cyber Dost
 Department Of Financial Services, GOI
 Amrit Mahotsav",Osman Faruki,Need to be vigilant,40w
